transaction_id,date,location_id,product_id,quantity,unit_price_sold,gross_sales_amt,discount_amount,is_returned,return_reason
f8f3f6df27b2,1/19/2019,S017,P008,2,49.37,98.74,0,FALSE,
707cb686ed07,1/30/2019,S013,P123,3,44.66,133.98,0,FALSE,
fb6ef93bfc30,1/16/2019,L001_WEB,P040,1,98.81,98.81,0,FALSE,
697c652b5eb1,1/11/2019,S008,P119,2,62.35,124.7,0,FALSE,
305a0f14c68e,1/27/2019,L001_WEB,P134,1,114.82,114.82,0,FALSE,
e4c5b208e232,1/18/2019,L001_WEB,P005,1,58.65,58.65,0,FALSE,
b10e680d4b33,1/29/2019,S022,P091,1,37.19,37.19,0,FALSE,
0d1c83902f01,1/11/2019,L001_WEB,P097,1,88.62,88.62,0,FALSE,
d5f6cc08bc38,1/13/2019,S023,P048,1,68.61,68.61,0,FALSE,
7d7d33e9a299,1/23/2019,S002,P081,2,35.12,70.24,19.5,FALSE,
1ae22d6edadd,1/12/2019,L001_WEB,P116,2,119.86,239.72,0,FALSE,
a92ff273c031,1/6/2019,S006,P029,1,22.74,22.74,7.2,FALSE,
1c723b64d7be,1/17/2019,S020,P007,2,31.36,62.72,0,FALSE,
d15f18025f5f,1/11/2019,S014,P124,2,103.75,207.5,0,FALSE,
85e2729e9cf9,1/5/2019,S017,P026,2,58.83,117.66,0,FALSE,
e6ee979ea99f,1/5/2019,S011,P053,2,24.73,49.46,25.8,FALSE,
0d47faa782c7,1/1/2019,S013,P080,3,91.56,274.68,0,FALSE,
03b36b4926d4,1/3/2019,S019,P086,1,96.35,96.35,10.95,FALSE,
fb82e071cd75,1/10/2019,L001_WEB,P006,1,46.3,46.3,0,FALSE,
857aa9d30a53,1/11/2019,S004,P052,1,38.5,38.5,0,FALSE,
950fb640bd27,1/15/2019,L001_WEB,P031,1,37.12,37.12,0,FALSE,
8866cd1f0452,1/31/2019,S025,P144,1,98.47,98.47,0,FALSE,
6e7e46ee5d50,1/11/2019,S023,P070,1,60.35,60.35,0,FALSE,
211a7546f78c,1/8/2019,L001_WEB,P044,1,18.77,18.77,0,FALSE,
af78fece5440,1/15/2019,S013,P013,1,40.42,40.42,0,FALSE,
3e7ed8c7f228,1/4/2019,S022,P099,1,72.51,72.51,0,FALSE,
ff2544d632d0,1/20/2019,L001_WEB,P115,1,73.15,73.15,0,FALSE,
96eaed658e71,1/23/2019,S007,P137,1,41.48,41.48,0,FALSE,
6b768a90a248,1/19/2019,S022,P034,1,70.28,70.28,0,FALSE,
e6b3a4fd7425,1/4/2019,L001_WEB,P117,1,104.3,104.3,0,FALSE,
23bd851e14e7,1/16/2019,S013,P060,3,120.43,361.29,0,FALSE,
31f9f3db807e,1/9/2019,L001_WEB,P094,1,22.14,22.14,0,FALSE,
6c908eac1777,1/26/2019,S022,P084,1,87.82,87.82,9.49,FALSE,
441351dc3321,1/15/2019,S024,P044,1,12.86,12.86,5.91,FALSE,
205759e62f52,1/13/2019,S023,P028,1,112.67,112.67,0,FALSE,
0f60a0ebb2a7,1/18/2019,S004,P119,1,62.35,62.35,0,FALSE,
ad08f757521f,1/18/2019,S020,P041,4,91.1,364.4,133.52,FALSE,
35043951103e,1/19/2019,S019,P111,2,78.89,157.78,0,FALSE,
067b856f5c68,1/18/2019,L001_WEB,P061,1,49.75,49.75,0,FALSE,
1b2cf17a02fb,1/23/2019,S018,P147,2,25.34,50.68,0,FALSE,
ff90278602ee,1/11/2019,L001_WEB,P143,1,66.65,66.65,0,FALSE,
677ce56a5d4e,1/13/2019,S009,P018,1,21.43,21.43,0,FALSE,
81a2bf4e3c31,1/27/2019,L001_WEB,P098,1,110.49,110.49,0,FALSE,
70ebe029ece7,1/7/2019,L001_WEB,P036,2,111.95,223.9,0,FALSE,
b9ce27686d1d,1/1/2019,L001_WEB,P038,1,31.46,31.46,0,FALSE,
11868c6b4592,1/20/2019,S013,P148,1,39.33,39.33,0,FALSE,
bd42caf46592,1/10/2019,L001_WEB,P146,2,124.99,249.98,0,FALSE,
99c64faaa5df,1/30/2019,S014,P112,2,48.7,97.4,0,FALSE,
fb878f395b94,1/19/2019,L001_WEB,P003,1,63.22,63.22,0,FALSE,
0c4187ffb5c9,1/28/2019,L001_WEB,P076,1,87.98,87.98,0,FALSE,
ed8412dd577a,1/1/2019,S006,P144,2,61.81,123.62,73.32,FALSE,
3aaf6abd3f56,1/8/2019,S017,P111,2,78.89,157.78,0,FALSE,
63cd5ba75466,1/13/2019,L001_WEB,P104,1,38.34,38.34,0,FALSE,
b965c4e43213,1/16/2019,S010,P036,1,111.95,111.95,0,FALSE,
9b5a33b5e84c,1/27/2019,S021,P107,1,88.98,88.98,0,FALSE,
99c25676e96f,1/5/2019,S009,P003,1,55.5,55.5,7.72,FALSE,
b9dcde7b95b1,1/14/2019,L001_WEB,P035,1,104.32,104.32,0,FALSE,
b06ec9f87dc9,1/15/2019,L001_WEB,P109,1,92.6,92.6,0,FALSE,
f1c8ff096485,1/27/2019,S020,P116,1,85.71,85.71,34.15,TRUE,Wrong Shade
eb3f44ea78b0,1/28/2019,L001_WEB,P061,2,49.75,99.5,0,FALSE,
3b5174b85383,1/19/2019,S020,P094,1,15.57,15.57,6.57,FALSE,
d57d8c82047a,1/19/2019,S006,P124,4,67.85,271.4,143.6,FALSE,
f14f6e7ef4e6,1/28/2019,S023,P072,1,52.54,52.54,31.92,FALSE,
be69ac38c389,1/16/2019,S017,P020,1,71.42,71.42,0,FALSE,
3ca068e0f8e8,1/20/2019,S025,P014,3,87.34,262.02,0,TRUE,Wrong Shade
fe5b8a513fe0,1/17/2019,L001_WEB,P121,1,110.07,110.07,0,FALSE,
9498cf690376,1/26/2019,S016,P076,1,75.46,75.46,12.52,FALSE,
fec02a2518f7,1/24/2019,S001,P145,1,26.76,26.76,0,FALSE,
cb6ca8207214,1/19/2019,S004,P014,1,87.34,87.34,0,FALSE,
732029f8e545,1/1/2019,S010,P074,1,112.25,112.25,0,FALSE,
ea219aa7d699,1/26/2019,S020,P072,1,84.46,84.46,0,FALSE,
daa93fe36719,1/9/2019,S025,P004,2,120.42,240.84,0,FALSE,
686821a94616,1/24/2019,S016,P039,1,74.46,74.46,0,FALSE,
65eb23a5454f,1/26/2019,S001,P061,1,49.75,49.75,0,FALSE,
72270b98d6c1,1/11/2019,S001,P022,4,63.84,255.36,0,FALSE,
cf033c4bcf6a,1/27/2019,S015,P127,2,98.44,196.88,0,FALSE,
c165a1df9b05,1/22/2019,L001_WEB,P113,2,65.27,130.54,0,FALSE,
4e969803d5e0,1/27/2019,L001_WEB,P089,1,101.47,101.47,0,FALSE,
6194a159caef,1/2/2019,L001_WEB,P043,1,54.18,54.18,0,FALSE,
b960bcb0c57d,1/31/2019,L001_WEB,P137,1,41.48,41.48,0,FALSE,
cdc36878a217,1/9/2019,L001_WEB,P038,1,31.46,31.46,0,FALSE,
6da71a37ed67,1/26/2019,L001_WEB,P115,1,73.15,73.15,0,FALSE,
615e9c285797,1/31/2019,L001_WEB,P011,1,28.81,28.81,0,FALSE,
aa140fadb4ba,1/28/2019,L001_WEB,P111,1,78.89,78.89,0,FALSE,
0a7ba80771de,1/9/2019,S025,P069,2,89.66,179.32,0,FALSE,
06cf0529bb5a,1/15/2019,S002,P062,2,76.01,152.02,0,FALSE,
5c36a4506691,1/11/2019,L001_WEB,P047,1,30.52,30.52,1.64,FALSE,
68636e0b137f,1/14/2019,S012,P026,1,58.83,58.83,0,FALSE,
1c196e6af3bd,1/24/2019,L001_WEB,P073,1,36.24,36.24,4.57,FALSE,
7c1ff56f3c2e,1/20/2019,S023,P056,4,108.81,435.24,0,FALSE,
e363e31bc89b,1/4/2019,S017,P023,2,124.71,249.42,0,FALSE,
057fc9259521,1/29/2019,L001_WEB,P145,2,26.76,53.52,0,FALSE,
6d5c12b3a9c9,1/6/2019,S001,P065,1,25.27,25.27,0,FALSE,
542aa7300f9b,1/15/2019,S020,P071,2,117.4,234.8,0,FALSE,
54b147cc2848,1/25/2019,S023,P083,1,53.69,53.69,0,FALSE,
ffc70a382859,1/2/2019,S003,P098,1,110.49,110.49,0,FALSE,
6c01c73c7498,1/27/2019,S009,P068,1,68.55,68.55,11.9,FALSE,
1d21fbc3f994,1/13/2019,L001_WEB,P046,1,43.47,43.47,0,FALSE,
31a1e90e70bf,1/14/2019,S025,P056,1,108.81,108.81,0,FALSE,
e9e0c5562bde,1/9/2019,L001_WEB,P027,1,96.58,96.58,13.52,FALSE,
51227a415cf0,1/1/2019,S023,P128,1,85.06,85.06,0,FALSE,
c7648a0d87d1,1/22/2019,S011,P100,1,111.84,111.84,0,FALSE,
4ca91143a1f9,1/19/2019,S009,P001,1,94.61,94.61,0,FALSE,
f55cd58d90c1,1/14/2019,S005,P104,2,38.34,76.68,0,FALSE,
abed79f7add1,1/18/2019,L001_WEB,P058,1,58.55,58.55,0,FALSE,
2bce736522de,1/16/2019,L001_WEB,P032,1,86.37,86.37,0,FALSE,
7b468e63b214,1/22/2019,L001_WEB,P078,1,30.35,30.35,0,FALSE,
4de261a54f45,1/3/2019,L001_WEB,P094,1,22.14,22.14,0,FALSE,
edaa4163f73c,1/15/2019,S016,P075,1,34.88,34.88,0,FALSE,
f4cb9a0e6074,1/13/2019,L001_WEB,P049,1,28.37,28.37,0,FALSE,
e73826b89178,1/23/2019,L001_WEB,P092,1,89.68,89.68,0,FALSE,
d688f6158d63,1/7/2019,S024,P036,1,67.25,67.25,44.7,FALSE,
905faacb0131,1/13/2019,S021,P017,2,100.21,200.42,0,FALSE,
bc59a6acdaad,1/31/2019,S022,P116,4,109.8,439.2,40.24,FALSE,
f84e160872ed,1/24/2019,S025,P011,1,28.81,28.81,0,FALSE,
cdb9f5c125aa,1/17/2019,L001_WEB,P118,3,44.2,132.6,0,FALSE,
5c75351c3837,1/24/2019,L001_WEB,P149,1,38.14,38.14,5.38,FALSE,
cd8b82214c41,1/1/2019,S015,P121,3,110.07,330.21,0,FALSE,
a5330b4c0e40,1/21/2019,S013,P034,1,70.28,70.28,0,FALSE,
7c7f0a627d2a,1/27/2019,L001_WEB,P025,1,85.14,85.14,0,FALSE,
5e56892fdf64,1/27/2019,S018,P028,1,112.67,112.67,0,FALSE,
ba5d25d7a524,1/3/2019,L001_WEB,P052,1,38.5,38.5,0,FALSE,
de7bd6704143,1/22/2019,L001_WEB,P103,1,51.56,51.56,0,FALSE,
46d92f5af947,1/5/2019,S006,P083,2,53.69,107.38,0,FALSE,
d2773a1a4f65,1/19/2019,S009,P045,1,114.88,114.88,0,FALSE,
5dc52a2f3ae6,1/14/2019,S008,P044,1,18.77,18.77,0,FALSE,
aaca58d252a3,1/30/2019,L001_WEB,P149,1,37.66,37.66,5.86,FALSE,
69692615d8aa,1/25/2019,S020,P041,1,99.43,99.43,25.05,FALSE,
0dcf6a8576b9,1/3/2019,L001_WEB,P073,1,40.81,40.81,0,FALSE,
77a044df5763,1/23/2019,L001_WEB,P033,1,99.59,99.59,0,FALSE,
0c9584e09293,1/14/2019,S021,P062,3,76.01,228.03,0,FALSE,
252f18e467ba,1/6/2019,S024,P128,1,53.99,53.99,31.07,FALSE,
1d13106fd075,1/14/2019,S020,P002,1,48.85,48.85,32.2,FALSE,
1d1c6d78e95b,1/20/2019,S018,P093,2,102.25,204.5,0,FALSE,
2e0e0ef6facf,1/15/2019,S011,P054,1,74.82,74.82,41.97,FALSE,
31aa5b2c9c27,1/31/2019,S007,P122,1,36.82,36.82,0,FALSE,
2c3b312808ad,1/2/2019,L001_WEB,P094,1,22.14,22.14,0,FALSE,
6f0fb85ba5fb,1/26/2019,S001,P117,1,104.3,104.3,0,FALSE,
31fe30fab2a1,1/6/2019,L001_WEB,P041,2,124.48,248.96,0,FALSE,
f79cf0fcf0cd,1/29/2019,L001_WEB,P061,2,49.75,99.5,0,FALSE,
f86055d92dbb,1/7/2019,S014,P084,1,97.31,97.31,0,FALSE,
a216fbf371af,1/8/2019,S004,P106,2,25.49,50.98,0,FALSE,
717ce70173b8,1/16/2019,L001_WEB,P150,1,119.41,119.41,0,FALSE,
7ce8c8ee55dc,1/30/2019,L001_WEB,P117,1,104.3,104.3,0,FALSE,
5dde954bf24f,1/7/2019,S012,P092,4,89.68,358.72,0,FALSE,
dd5d090027cf,1/23/2019,L001_WEB,P146,1,124.99,124.99,0,FALSE,
989a9dfbbc14,1/15/2019,S019,P108,1,51.09,51.09,0,FALSE,
e792b2ceef2d,1/20/2019,S004,P041,2,124.48,248.96,0,FALSE,
f9755ef44491,1/6/2019,S004,P148,4,39.33,157.32,0,FALSE,
460a75093ae8,1/28/2019,S009,P134,1,114.82,114.82,0,FALSE,
c91a2f803561,1/27/2019,S018,P119,1,62.35,62.35,0,FALSE,
f7abd58870be,1/8/2019,L001_WEB,P064,1,26.57,26.57,0,FALSE,
5ee1808f40f8,1/19/2019,S012,P039,3,74.46,223.38,0,FALSE,
b3f995c90e8a,1/2/2019,S007,P011,5,28.81,144.05,0,FALSE,
debdd70fa06f,1/14/2019,L001_WEB,P136,1,59.73,59.73,0,FALSE,
e2afece5a6df,1/4/2019,S020,P116,1,77.84,77.84,42.02,FALSE,
19aa9da2ed6c,1/14/2019,S017,P056,1,108.81,108.81,0,FALSE,
f3a2a0f6cba4,1/3/2019,S011,P005,1,38.67,38.67,19.98,FALSE,
ede360f56840,1/24/2019,S019,P150,1,119.41,119.41,0,FALSE,
8e0fd1b0f54d,1/28/2019,S020,P104,1,38.34,38.34,0,FALSE,
9b477bbe0138,1/23/2019,S013,P001,2,81.43,162.86,26.36,FALSE,
e8d51ab020f7,1/2/2019,S019,P076,1,87.98,87.98,0,FALSE,
b61840b8de4d,1/18/2019,S013,P148,2,39.33,78.66,0,FALSE,
d64427619413,1/29/2019,S012,P086,2,91.79,183.58,31.02,FALSE,
d750b4ae8244,1/29/2019,S010,P014,1,87.34,87.34,0,FALSE,
cb19e3ca4230,1/12/2019,S015,P094,1,22.14,22.14,0,FALSE,
bf5a0127e2d5,1/23/2019,L001_WEB,P053,1,37.63,37.63,0,FALSE,
f5d19fcdd707,1/21/2019,S021,P123,2,44.66,89.32,0,FALSE,
8860cad7cb6b,1/23/2019,S020,P054,2,116.79,233.58,0,FALSE,
5663e740695c,1/29/2019,L001_WEB,P069,1,89.66,89.66,0,FALSE,
6a13515976be,1/12/2019,S018,P089,1,101.47,101.47,0,FALSE,
9b836d8f27e2,1/16/2019,L001_WEB,P137,1,41.48,41.48,0,FALSE,
dcb83020ccb1,1/20/2019,L001_WEB,P095,2,105.37,210.74,0,FALSE,
c86ecbf37d4d,1/31/2019,S015,P017,1,100.21,100.21,0,FALSE,
c4fadad96257,1/13/2019,L001_WEB,P046,1,43.47,43.47,0,FALSE,
a964f10d35c9,1/9/2019,S018,P029,1,29.94,29.94,0,FALSE,
3488116a5591,1/17/2019,S019,P006,1,46.3,46.3,0,FALSE,
b24b36bc5049,1/5/2019,S005,P122,1,36.82,36.82,0,FALSE,
f3bc3791d8d1,1/10/2019,L001_WEB,P049,1,28.37,28.37,0,FALSE,
deeb6d973e08,1/31/2019,L001_WEB,P134,1,114.82,114.82,0,FALSE,
481ee2c5413e,1/21/2019,S010,P084,1,97.31,97.31,0,FALSE,
42837a0910d5,1/18/2019,S025,P114,1,102.93,102.93,0,FALSE,
efeb1c802090,1/10/2019,S010,P044,2,18.77,37.54,0,FALSE,
3404a37161dd,1/10/2019,L001_WEB,P013,1,40.42,40.42,0,FALSE,
b740691668e2,1/20/2019,S010,P042,2,66.31,132.62,0,FALSE,
982d9ded03bc,1/27/2019,S006,P040,1,59.41,59.41,39.4,FALSE,
c43b06d53609,1/15/2019,S016,P067,1,22.25,22.25,0,FALSE,
3c5e256b3095,1/22/2019,L001_WEB,P082,4,63.32,253.28,0,FALSE,
4322e4e6be23,1/6/2019,S016,P137,1,41.48,41.48,0,FALSE,
3c7444d979c9,1/16/2019,S006,P038,3,31.46,94.38,0,FALSE,
582bfaf042d9,1/24/2019,S024,P140,4,13.76,55.04,28.52,FALSE,
3ed57941c0ec,1/10/2019,L001_WEB,P147,1,25.34,25.34,0,FALSE,
091ab9449e0c,1/30/2019,S010,P114,1,102.93,102.93,0,FALSE,
99a4b09dbd28,1/2/2019,S023,P036,1,89,89,22.95,FALSE,
9670ac222287,1/8/2019,L001_WEB,P115,1,73.15,73.15,0,FALSE,
ce4dc6f5fda6,1/7/2019,S023,P150,1,119.41,119.41,0,FALSE,
56d6871641fd,1/7/2019,S012,P006,1,46.3,46.3,0,FALSE,
2ece00da9b22,1/31/2019,L001_WEB,P023,4,124.71,498.84,0,FALSE,
f28e55a15b85,1/20/2019,L001_WEB,P131,3,42.74,128.22,0,FALSE,
7cc5eb0f3e86,1/5/2019,S013,P110,1,89.15,89.15,0,FALSE,
a2674404849e,1/12/2019,L001_WEB,P079,4,47.14,188.56,0,FALSE,
625d4d533c26,1/24/2019,S008,P114,2,102.93,205.86,0,FALSE,
bd0c198c1e5f,1/6/2019,L001_WEB,P109,2,92.6,185.2,0,FALSE,
4b314733620c,1/20/2019,S010,P023,1,124.71,124.71,0,FALSE,
6024857bb40e,1/17/2019,L001_WEB,P086,1,107.3,107.3,0,FALSE,
3a13b2f2e384,1/3/2019,S020,P002,1,81.05,81.05,0,FALSE,
141bd2ba9b55,1/18/2019,S024,P119,2,62.35,124.7,0,FALSE,
7c0889902232,1/6/2019,S024,P098,1,70.21,70.21,40.28,FALSE,
c303f8bb5782,1/19/2019,S015,P078,1,30.35,30.35,0,FALSE,
07f65f1e1954,1/26/2019,L001_WEB,P001,1,94.61,94.61,0,FALSE,
a26f7bc6af2c,1/21/2019,S015,P121,1,110.07,110.07,0,FALSE,
6c5b7df6aa21,1/6/2019,L001_WEB,P126,3,97.57,292.71,0,TRUE,Wrong Shade
a3e2d23ec73b,1/16/2019,L001_WEB,P018,1,21.43,21.43,0,FALSE,
c5d0f19cc498,1/14/2019,L001_WEB,P067,1,22.25,22.25,0,FALSE,
72223cde3901,1/4/2019,S004,P096,1,105.8,105.8,0,FALSE,
14863bc225da,1/6/2019,S016,P149,1,43.52,43.52,0,FALSE,
1ffde8b7a3aa,1/5/2019,S012,P092,1,89.68,89.68,0,FALSE,
df2eb3d4b6ac,1/30/2019,S002,P092,1,60.28,60.28,29.4,FALSE,
a737047a388c,1/7/2019,L001_WEB,P047,2,32.16,64.32,0,FALSE,
82aa773eb734,1/11/2019,S025,P081,2,44.87,89.74,0,FALSE,
740a968c0821,1/22/2019,S002,P093,1,102.25,102.25,0,FALSE,
a202d55e6760,1/1/2019,S003,P036,1,111.95,111.95,0,FALSE,
1bc894c5dedf,1/11/2019,L001_WEB,P042,1,66.31,66.31,0,TRUE,Allergic Reaction
41f994444c93,1/7/2019,S017,P144,1,98.47,98.47,0,FALSE,
535c1e09ea24,1/18/2019,S013,P142,2,23.38,46.76,0,FALSE,
83e68fe6c07d,1/30/2019,L001_WEB,P020,1,71.42,71.42,0,TRUE,Wrong Shade
ef659b6b1aee,1/10/2019,L001_WEB,P093,1,102.25,102.25,0,FALSE,
4a06d3d7eeb3,1/17/2019,S012,P088,1,40.48,40.48,0,FALSE,
db7b3761a293,1/4/2019,S011,P057,1,69.51,69.51,0,FALSE,
6ab0446d6a9e,1/10/2019,L001_WEB,P033,1,99.59,99.59,0,FALSE,
e89f7acc646a,1/25/2019,S023,P029,1,29.94,29.94,0,FALSE,
27831c68996c,1/2/2019,L001_WEB,P051,1,61.08,61.08,0,FALSE,
0b47b4a77579,1/2/2019,S002,P121,1,86.6,86.6,23.47,FALSE,
8b0f2f2e9bf5,1/25/2019,S023,P025,2,85.14,170.28,0,FALSE,
cf72dc219cef,1/29/2019,S001,P052,1,38.5,38.5,0,FALSE,
8781e77e3b5c,1/28/2019,S010,P072,3,84.46,253.38,0,FALSE,
c9fff5c9a86c,1/17/2019,L001_WEB,P062,1,65.98,65.98,10.03,FALSE,
ce95056a2c07,1/17/2019,L001_WEB,P056,2,108.81,217.62,0,FALSE,
846882da69d2,1/25/2019,S025,P138,1,59.61,59.61,0,FALSE,
5debef67c0ab,1/30/2019,S001,P130,2,52.21,104.42,0,FALSE,
221f050d4d6d,1/6/2019,S021,P113,1,41.32,41.32,23.95,FALSE,
c8981fff2d79,1/14/2019,L001_WEB,P055,1,87.78,87.78,0,FALSE,
dd60ed059a92,1/11/2019,L001_WEB,P032,1,86.37,86.37,0,FALSE,
cfef229fa571,1/12/2019,L001_WEB,P074,1,102.95,102.95,9.3,FALSE,
9aed718cc62b,1/10/2019,S011,P117,1,63.08,63.08,41.22,FALSE,
01f7ccae4e3d,1/18/2019,L001_WEB,P105,1,73.63,73.63,0,FALSE,
d0eb662d25be,1/3/2019,S020,P122,3,29.36,88.08,22.38,FALSE,
2a9a0a23e288,1/22/2019,S004,P027,1,110.1,110.1,0,FALSE,
898b17ce9d2b,1/4/2019,S024,P037,1,70,70,0,FALSE,
af1f66004eb6,1/24/2019,L001_WEB,P044,1,18.77,18.77,0,FALSE,
4b0ad7ec91c0,1/20/2019,S020,P104,1,38.34,38.34,0,FALSE,
6ab6125a7fd5,1/9/2019,S016,P149,1,43.52,43.52,0,FALSE,
43a11b00096b,1/31/2019,S016,P103,1,51.56,51.56,0,FALSE,
de4e131c2caf,1/16/2019,S019,P131,1,42.74,42.74,0,FALSE,
376af99b8511,1/9/2019,S016,P126,1,97.57,97.57,0,FALSE,
8db8c875c721,1/4/2019,S010,P014,2,87.34,174.68,0,TRUE,Changed Mind
9c7ee9eda172,1/13/2019,L001_WEB,P084,1,97.31,97.31,0,FALSE,
027fad95c06b,1/3/2019,L001_WEB,P134,2,114.82,229.64,0,FALSE,
6aea8b581ae9,1/22/2019,S022,P128,1,85.06,85.06,0,FALSE,
60209918c8b8,1/28/2019,S010,P139,1,68.01,68.01,0,FALSE,
726470db93e3,1/14/2019,S017,P031,1,37.12,37.12,0,FALSE,
9b8345621a2a,1/15/2019,S004,P010,1,48.96,48.96,0,FALSE,
a3827004665f,1/10/2019,L001_WEB,P043,1,54.18,54.18,0,FALSE,
c654b6132b3f,1/16/2019,L001_WEB,P029,1,29.94,29.94,0,FALSE,
54ea21fa2d60,1/18/2019,S012,P147,1,25.34,25.34,0,FALSE,
b1e3f1a92d96,1/2/2019,S002,P101,1,120.99,120.99,0,FALSE,
4f3995b04840,1/22/2019,L001_WEB,P091,2,37.19,74.38,0,FALSE,
5fa2ec3795ce,1/19/2019,S004,P012,1,107.25,107.25,0,FALSE,
34d92b4f243b,1/19/2019,L001_WEB,P007,2,31.36,62.72,0,FALSE,
c48345271cf8,1/14/2019,S008,P089,5,101.47,507.35,0,FALSE,
6995926944bf,1/8/2019,L001_WEB,P064,1,26.57,26.57,0,FALSE,
50679ffd8262,1/23/2019,S017,P017,2,100.21,200.42,0,FALSE,
872fae817208,1/18/2019,L001_WEB,P084,1,97.31,97.31,0,FALSE,
c5df28da7ab0,1/17/2019,S003,P108,1,51.09,51.09,0,FALSE,
55812abed25f,1/11/2019,L001_WEB,P097,1,88.62,88.62,0,FALSE,
5218d16f9a60,1/16/2019,L001_WEB,P026,1,58.83,58.83,0,FALSE,
c2db03370b27,1/26/2019,L001_WEB,P087,1,22.48,22.48,0,FALSE,
1290da2d80fd,1/7/2019,S004,P128,1,85.06,85.06,0,FALSE,
5a144dc5f5fc,1/28/2019,S009,P138,1,59.61,59.61,0,FALSE,
92d49b18766b,1/19/2019,L001_WEB,P103,2,51.56,103.12,0,FALSE,
544d73db86d7,1/23/2019,S013,P149,1,43.52,43.52,0,FALSE,
1720f0cc3aaf,1/26/2019,S020,P136,1,38.28,38.28,21.45,FALSE,
35fc870387b5,1/10/2019,S016,P130,2,52.21,104.42,0,FALSE,
9e1d7480d3db,1/7/2019,L001_WEB,P107,1,88.98,88.98,0,FALSE,
f49be615a300,1/25/2019,S004,P141,1,76.33,76.33,10.44,FALSE,
a79b47f1bcc0,1/19/2019,L001_WEB,P128,1,85.06,85.06,0,FALSE,
fad0e16a6907,1/15/2019,L001_WEB,P069,3,89.66,268.98,0,FALSE,
b115d6c91545,1/25/2019,S025,P112,3,48.7,146.1,0,FALSE,
8c092895f724,1/7/2019,L001_WEB,P094,1,22.14,22.14,0,FALSE,
3ea3612414df,1/25/2019,S005,P077,2,117.7,235.4,0,FALSE,
1504d19b8f9a,1/30/2019,S010,P017,1,100.21,100.21,0,FALSE,
946a0cf7c846,1/10/2019,S013,P042,1,66.31,66.31,0,FALSE,
be580d8ad560,1/4/2019,S007,P039,1,74.46,74.46,0,FALSE,
ef0055721731,1/15/2019,L001_WEB,P125,1,105.21,105.21,0,FALSE,
e0550a51dc87,1/2/2019,L001_WEB,P052,1,38.5,38.5,0,FALSE,
000ed24a1642,1/26/2019,S005,P072,1,84.46,84.46,0,FALSE,
1173919fbc79,1/31/2019,L001_WEB,P125,2,90.52,181.04,29.38,FALSE,
9d6461db058e,1/10/2019,L001_WEB,P017,3,100.21,300.63,0,FALSE,
c8342a64c51a,1/22/2019,L001_WEB,P024,1,27.73,27.73,0,FALSE,
5725c0040935,1/8/2019,L001_WEB,P029,1,29.94,29.94,0,FALSE,
6417389f3331,1/22/2019,L001_WEB,P149,3,43.52,130.56,0,FALSE,
6cb2c4ef2da4,1/29/2019,L001_WEB,P024,1,27.73,27.73,0,FALSE,
87086ecf3831,1/11/2019,S007,P150,2,119.41,238.82,0,FALSE,
b3345874827f,1/30/2019,S013,P109,1,92.6,92.6,0,FALSE,
b86f3959ab4e,1/9/2019,S017,P113,1,65.27,65.27,0,FALSE,
29ea0631aff8,1/18/2019,L001_WEB,P096,1,105.8,105.8,0,FALSE,
dd5ae9bea9b3,1/16/2019,L001_WEB,P064,4,26.57,106.28,0,FALSE,
129af56f063c,1/12/2019,L001_WEB,P122,2,36.82,73.64,0,TRUE,Gift Return
99029e0066dd,1/2/2019,S010,P014,1,87.34,87.34,0,FALSE,
5df1c0f41745,1/18/2019,S013,P099,1,72.51,72.51,0,FALSE,
555151f6a9c2,1/26/2019,L001_WEB,P032,1,86.37,86.37,0,FALSE,
c3beadcd29f2,1/1/2019,S023,P101,3,120.99,362.97,0,FALSE,
66b181c169a3,1/30/2019,L001_WEB,P061,1,49.75,49.75,0,FALSE,
b38dc7830a96,1/15/2019,S006,P082,2,63.32,126.64,0,FALSE,
0d3a8aba1cfa,1/2/2019,S013,P071,2,117.4,234.8,0,FALSE,
1fc8b312489e,1/16/2019,S020,P106,3,18.24,54.72,21.75,FALSE,
3a724fbdc22b,1/4/2019,S014,P042,1,66.31,66.31,0,FALSE,
391e3309e1ae,1/20/2019,S017,P141,2,86.77,173.54,0,TRUE,Changed Mind
1386a5f1bd75,1/21/2019,L001_WEB,P048,1,68.61,68.61,0,FALSE,
7585760161aa,1/13/2019,S018,P052,1,38.5,38.5,0,FALSE,
a049b3e7e602,1/6/2019,L001_WEB,P064,1,26.57,26.57,0,FALSE,
d62eb3aed5b0,1/25/2019,S021,P034,2,70.28,140.56,0,FALSE,
f04681d814c0,1/11/2019,S007,P116,1,119.86,119.86,0,FALSE,
491a12f2c17f,1/22/2019,S018,P084,2,97.31,194.62,0,FALSE,
6f5a54fd6cb6,1/6/2019,S003,P101,2,120.99,241.98,0,FALSE,
2f9f38d680d6,1/8/2019,S011,P006,3,46.3,138.9,0,FALSE,
995203dbccf1,1/21/2019,S006,P059,3,102.01,306.03,0,FALSE,
41ae7e1a9c2d,1/23/2019,S014,P044,1,18.77,18.77,0,FALSE,
7e3a942dc097,1/5/2019,L001_WEB,P023,4,124.71,498.84,0,FALSE,
69cc83f3204a,1/1/2019,L001_WEB,P135,1,69.04,69.04,0,FALSE,
6eb72add31eb,1/22/2019,L001_WEB,P127,1,98.44,98.44,0,FALSE,
